Country,Code,Strategy,Item,Cost_Original,Currency,Conversion,Cost_USD,NAP_Language
Burundi,Mercury Trade Control,"G : Objectifs spécifiques et actions visant à gérer les échanges commerciaux et à empêcher le détournement de mercure, conformément au point 1f de l ́annexe c de la Convention de Minamata.",Évaluer périodiquement tout le circuit d’exportation de collecte et de commercialisation de l’or artisanal produit,5'000.00,USD,1,5000.00,FR
Burundi,Mercury Trade Control,"G : Objectifs spécifiques et actions visant à gérer les échanges commerciaux et à empêcher le détournement de mercure, conformément au point 1f de l ́annexe c de la Convention de Minamata.",Inclure le mercure dans la liste des produits chimiques dangereux à importer.,30'000.00,USD,1,30000.00,FR
Burundi,Mercury Trade Control,"G : Objectifs spécifiques et actions visant à gérer les échanges commerciaux et à empêcher le détournement de mercure, conformément au point 1f de l ́annexe c de la Convention de Minamata.",Lutter contre la fraude par un mécanisme régional de suivi de la commercialisation du mercure.,40'000.00,USD,1,40000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.","Dispenser des formations sur des techniques utilisant le mercure mais dont les effets négatifs sont réduits au maximum (retors, Fume hoods, etc..)",150'000.00,USD,1,150000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Dispenser une formation sur les techniques de récupération et réutilisation du mercure aux mineurs.,30'000.00,USD,1,30000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Formaliser les inspections trimestrielles dans le but de monitoring de la situation des exploitations d ́or par rapport à une exploitation respectueuse de l ́environnement et de la santé des humains et des animaux.,15'000.00,USD,1,15000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Former des chimistes aux techniques de traitement chimique de l ́or ainsi qu ́à celles de lixiviation des résidus par la cyanuration.,50'000.00,USD,1,50000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.","Former et sensibiliser les agents douaniers, des cadres de l ́OBM, de l ́OBPE, des cadres provinciaux et communaux, des inspecteurs des Mines, les cadres des Ministères concernés par l ́utilisation du mercure notamment les Ministères en charge des Mines et carrières, Environnement, Santé et Travail) sur les effets néfastes du mercure sur la santé et l’environnement liés à leur utilisation.",10'000.00,USD,1,10000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Former les mineurs aux techniques de production plus efficaces sur toute la chaine de production.,30'000.00,USD,1,30000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Former par échange d'expérience sur des techniques efficaces des production d'or sans utilisation du mercure et du cyanure est organisée,100'000.00,USD,1,100000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Mettre en place une Ecole supérieur pour former des ingénieurs et des techniciens capables de conduire des exploitations respectueuses de l ́environnement et capables de maîtriser tous les enjeux de l ́utilisation du mercure et d ́autres méthodes chimiques comme la lixiviation.,600'000.00,USD,1,600000.00,FR
Burundi,Mining Practice Reform,"B : Objectifs spécifiques et actions en rapport avec les pratiques dans les exploitations des EAPO, conformément à Alinéa 1 (b) de l ́annexe C de la Convention de Minamata.",Organiser des missions de formation de cadres et des mineurs à l ́étranger pour apprendre d ́autres techniques plus efficaces de production.,50'000.00,USD,1,50000.00,FR
Burundi,Mining Practice Reform,"C : Objectifs spécifiques et actions en rapport avec les émissions et rejets de mercure, conformément au point 1er de l ́annexe C",Acheter des appareils pour la détection des émissions de mercure.,110'000.00,USD,1,110000.00,FR
Burundi,Mining Practice Reform,"C : Objectifs spécifiques et actions en rapport avec les émissions et rejets de mercure, conformément au point 1er de l ́annexe C","Mener une étude sur la contamination chimique des eaux, de l ́air, du sol, des plantes et des animaux.",30'000.00,USD,1,30000.00,FR
Burundi,Mining Practice Reform,"C : Objectifs spécifiques et actions en rapport avec les émissions et rejets de mercure, conformément au point 1er de l ́annexe C",Mener une étude sur la protection des espèces piscicoles et leur préservation dans les bassins versants concernés par l' EAPO,10'000.00,USD,1,10000.00,FR
Burundi,Mining Practice Reform,"C : Objectifs spécifiques et actions en rapport avec les émissions et rejets de mercure, conformément au point 1er de l ́annexe C",Sensibiliser les groupes cibles sur la disparition de la biodiversité suite à l'exploitation minière,10'000.00,USD,1,10000.00,FR
Burundi,Mining Practice Reform,"D : Objectifs spécifiques et actions liés aux estimations de base des quantités de mercure et des pratiques utilisées dans l ́extraction minière artisanale et à petite échelle d ́or et des traitements employés sur son territoire, conformément à l ́article 7, alinéa (d) de l ́annexe C de la Convention de Minamata.",Analyser le degré de contamination des sites par rapport aux normes de rejets du mercure édictées par des lois ou règlements miniers en vigueur.,4'000.00,USD,1,4000.00,FR
Burundi,Mining Practice Reform,"D : Objectifs spécifiques et actions liés aux estimations de base des quantités de mercure et des pratiques utilisées dans l ́extraction minière artisanale et à petite échelle d ́or et des traitements employés sur son territoire, conformément à l ́article 7, alinéa (d) de l ́annexe C de la Convention de Minamata.",Former les inspecteurs aux techniques de dépistage d ́émission et de rejet de mercure avec des appareils adéquats.,7'000.00,USD,1,7000.00,FR
Burundi,Mining Practice Reform,"D : Objectifs spécifiques et actions liés aux estimations de base des quantités de mercure et des pratiques utilisées dans l ́extraction minière artisanale et à petite échelle d ́or et des traitements employés sur son territoire, conformément à l ́article 7, alinéa (d) de l ́annexe C de la Convention de Minamata.","Identifier les sites contaminés avec ces appareils (au niveau des sites, des sols environnants les sites, des eaux de source, des rivières et des cours d ́eau) et en faire une bonne cartographie.",3'000.00,USD,1,3000.00,FR
Burundi,Mining Practice Reform,"D : Objectifs spécifiques et actions liés aux estimations de base des quantités de mercure et des pratiques utilisées dans l ́extraction minière artisanale et à petite échelle d ́or et des traitements employés sur son territoire, conformément à l ́article 7, alinéa (d) de l ́annexe C de la Convention de Minamata.","Renforcer le laboratoire de l ́Institut National de Santé Publique dans les techniques de dépistage du mercure chez les humains, les animaux et les plantes.",104'000.00,USD,1,104000.00,FR
Burundi,Mining Practice Reform,"D : Objectifs spécifiques et actions liés aux estimations de base des quantités de mercure et des pratiques utilisées dans l ́extraction minière artisanale et à petite échelle d ́or et des traitements employés sur son territoire, conformément à l ́article 7, alinéa (d) de l ́annexe C de la Convention de Minamata.","Renforcer les capacités techniques des laboratoires dans l ́analyse, l ́identification et l ́interprétation des résultats",50'000.00,USD,1,50000.00,FR
Burundi,NAP Management,"H : Objectifs spécifiques et actions liés aux stratégies visant à impliquer les parties prenantes dans la mise en œuvre et l’amélioration continue du plan d’action national, conformément au point 1(g) de l'annexe C de la Convention de Minamata.",Formuler les modalités de fonctionnement du comité de coordination avec des statuts et un règlement d’ordre intérieur dans le but d’échanger des informations entre ces PP et les structures de l’EAPO,30'000.00,USD,1,30000.00,FR
Burundi,Protecting Vulnerable Populations,"F : Objectifs spécifiques liés aux stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l’EAPO, conformément au point 1(i) de l'annexe C de la Convention de Minamata.",Construire et/ou renforcer les écoles et leurs installations sanitaires intégrant l’accès à l’eau potable,60'000.00,USD,1,60000.00,FR
Burundi,Protecting Vulnerable Populations,"F : Objectifs spécifiques liés aux stratégies visant à prévenir l’exposition des populations vulnérables, notamment les enfants et les femmes en âge de procréer, en particulier les femmes enceintes, au mercure utilisé dans l’EAPO, conformément au point 1(i) de l'annexe C de la Convention de Minamata.",Éduquer et former les femmes autour des EAPO à d ́autres activités génératrices de revenus différentes de la mine.,120'000.00,USD,1,120000.00,FR
